City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Berezovyy,RU,51.6667,135.7,45.72,36,81,9.06,broken clouds
698,Chitral,PK,35.8462,71.7858,65.07,40,0,4.59,clear sky
699,Moses Lake,US,47.1301,-119.2781,72.28,48,0,5.75,clear sky
700,Parvatipuram,IN,18.7833,83.4333,81.23,84,99,6.33,overcast clouds
701,Greven,DE,52.0936,7.594,47.37,94,0,4.61,clear sky
702,Koslan,RU,63.4564,48.8989,43.72,93,100,10.94,light rain
703,Pflugerville,US,30.4394,-97.62,77.59,51,20,0.0,few clouds
704,North Battleford,CA,52.7834,-108.2847,38.41,55,0,8.05,clear sky
705,Melfi,IT,40.9965,15.6514,56.37,62,100,2.35,overcast clouds
706,Rio Grande,BR,-32.035,-52.0986,57.07,92,100,20.47,light rain
707,Mitu,CO,1.1983,-70.1733,75.33,86,73,1.79,broken clouds
708,Alta Floresta,BR,-9.8756,-56.0861,75.29,56,45,2.59,scattered clouds
709,Vao,NC,-22.6667,167.4833,71.11,67,81,23.98,broken clouds
710,Zorritos,PE,-3.6805,-80.6782,69.21,78,38,5.01,scattered clouds
711,Griffith,US,41.5284,-87.4237,55.35,73,100,18.41,overcast clouds
712,Gornoye Loo,RU,43.7129,39.6049,56.98,65,0,4.21,clear sky
713,Ibra,OM,22.6906,58.5334,85.75,35,5,1.25,clear sky
714,Kalianget,ID,-7.05,113.9333,86.23,64,100,5.59,overcast clouds
